timestamp,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,POGAČARJEV TRG-TRŽNICA,KONGRESNI TRG-ŠUBIČEVA ULICA,CANKARJEVA UL.-NAMA,BREG,GRUDNOVO NABREŽJE-KARLOVŠKA C.,MIKLOŠIČEV PARK,BAVARSKI DVOR,TRG OF-KOLODVORSKA UL.,MASARYKOVA DDC,VILHARJEVA CESTA,PARK NAVJE-ŽELEZNA CESTA,TRG MDB,PARKIRIŠČE NUK 2-FF,AMBROŽEV TRG,GH ŠENTPETER-NJEGOŠEVA C.,ILIRSKA ULICA,TRŽAŠKA C.-ILIRIJA,TIVOLI,STARA CERKEV,KINO ŠIŠKA,ŠPICA,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,ZALOŠKA C.-GRABLOVIČEVA C.,TRŽNICA MOSTE,ROŽNA DOLINA-ŠKRABČEVA UL.,DUNAJSKA C.-PS PETROL,PLEČNIKOV STADION,DUNAJSKA C.-PS MERCATOR,LIDL - VOJKOVA CESTA,ŠPORTNI CENTER STOŽICE,KOPRSKA ULICA,MERCATOR CENTER ŠIŠKA,CITYPARK,BTC CITY/DVORANA A,BTC CITY ATLANTIS,TRNOVO,P+R BARJE,P + R DOLGI MOST,BONIFACIJA,ANTONOV TRG,BRATOVŠEVA PLOŠČAD,BS4-STOŽICE,SAVSKO NASELJE 2-LINHARTOVA CESTA,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,SITULA,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,HOFER-KAJUHOVA,BRODARJEV TRG,PREGLOV TRG,LIDL-LITIJSKA CESTA,ŽIVALSKI VRT,CESTA NA ROŽNIK,ŠMARTINSKI PARK,POLJANSKA-POTOČNIKOVA,SREDNJA FRIZERSKA ŠOLA,POVŠETOVA-GRABLOVIČEVA,TRŽNICA KOSEZE,LIDL BEŽIGRAD,MERCATOR MARKET - CELOVŠKA C. 163,RAKOVNIK,ALEJA - CELOVŠKA CESTA,IKEA,KOPALIŠČE KOLEZIJA,VIŠKO POLJE,KOSEŠKI BAJER,DRAVLJE,ČRNUČE,STUDENEC,POLJE,ZALOG,LIDL - RUDNIK,PRUŠNIKOVA,POVŠETOVA - KAJUHOVA,SOSESKA NOVO BRDO,TEHNOLOŠKI PARK,VOJKOVA - GASILSKA BRIGADA,GERBIČEVA - ŠPORTNI PARK SVOBODA,DOLENJSKA C. - STRELIŠČE,ROŠKA - STRELIŠKA,LEK - VEROVŠKOVA,VOKA - SLOVENČEVA,SUPERNOVA LJUBLJANA - RUDNIK
2022-08-02 13:55:00,17,15,15,18,13,7,13,9,17,6,7,7,0,10,2,4,4,3,4,7,3,3,0,4,3,4,5,11,3,1,1,4,20,7,12,8,0,2,5,6,0,6,9,1,9,4,0,12,6,16,10,3,0,7,3,9,3,2,13,2,4,0,6,10,1,1,7,10,12,7,12,2,2,10,7,5,2,1,9,4,6,0,1
2022-08-02 14:00:00,18,14,15,20,14,8,13,9,18,6,6,6,0,9,2,4,4,4,6,9,4,3,1,3,4,3,5,11,3,1,2,4,20,7,13,8,0,2,5,6,0,6,9,2,9,4,0,14,7,16,10,3,0,7,3,8,3,2,13,1,4,1,6,11,2,1,7,10,12,7,13,2,2,10,7,5,3,1,9,4,6,0,1
2022-08-02 14:05:00,18,13,15,18,14,8,10,11,20,6,6,6,0,8,2,4,4,5,6,9,6,1,0,3,4,0,5,11,4,1,2,4,20,7,13,8,0,2,5,6,0,6,9,3,9,6,0,15,8,16,9,3,0,6,3,8,4,3,12,2,5,1,6,11,2,1,5,10,12,7,13,2,2,9,7,5,3,2,8,4,6,0,1
2022-08-02 14:10:00,19,12,15,16,14,8,13,10,18,6,6,5,0,6,0,3,3,5,7,10,4,3,0,3,4,1,4,11,4,1,2,4,19,6,13,8,0,2,6,6,0,5,9,3,9,5,1,15,8,16,9,3,0,6,3,8,4,3,12,2,5,0,6,12,2,1,5,10,12,7,14,2,2,9,7,5,4,1,8,4,6,0,1
2022-08-02 14:15:00,16,12,13,17,16,8,15,9,18,6,6,2,1,4,1,1,4,5,7,10,5,2,1,4,4,1,5,10,3,2,1,4,19,5,13,7,0,2,5,6,1,5,9,2,9,5,1,14,9,15,9,3,0,6,3,9,4,6,12,1,5,2,6,11,2,1,5,10,12,7,14,2,2,9,7,5,4,1,8,4,6,0,1
2022-08-02 14:20:00,14,12,12,18,15,8,16,9,18,6,6,0,3,3,2,1,3,5,7,10,5,2,1,4,4,1,4,10,2,1,1,4,19,5,13,7,0,2,5,6,2,5,9,2,9,4,2,14,9,15,9,2,0,6,3,9,3,6,12,1,5,2,5,11,2,1,5,10,13,7,14,2,2,9,7,5,4,1,8,4,6,0,1
2022-08-02 14:25:00,16,12,11,19,13,9,16,8,20,6,6,0,3,1,4,1,4,4,7,10,5,2,1,3,4,3,4,11,3,0,2,4,18,5,14,7,1,2,5,6,2,5,9,2,9,4,4,14,10,17,9,1,0,6,3,9,3,6,14,2,6,1,5,11,2,1,6,10,14,7,14,2,2,9,6,5,5,1,8,4,6,0,1
2022-08-02 14:30:00,16,12,11,17,13,11,17,7,17,8,5,0,4,1,4,0,2,7,9,10,4,2,2,2,4,3,5,10,2,1,2,4,18,7,14,7,1,2,6,6,3,5,9,2,10,3,4,14,10,17,10,1,0,6,4,8,3,5,14,2,7,2,7,11,2,0,6,10,14,7,14,2,2,9,6,5,5,1,8,7,6,0,1
2022-08-02 14:35:00,16,10,11,17,13,10,16,10,14,9,5,0,2,1,6,0,0,8,10,10,4,2,2,1,4,3,5,12,3,2,2,4,19,8,13,7,1,2,6,6,3,5,9,3,10,3,4,14,10,17,10,1,0,6,4,7,3,5,13,3,7,3,7,11,2,0,6,11,14,7,14,2,1,9,6,4,5,1,8,7,3,0,1
2022-08-02 14:40:00,15,7,7,18,11,9,16,11,16,9,7,0,1,1,4,0,0,8,7,9,5,2,2,2,3,1,5,13,3,2,3,4,19,8,13,7,1,2,6,6,4,4,9,3,10,2,4,14,10,16,10,0,0,5,4,7,3,5,12,2,7,3,7,11,2,0,6,11,14,7,14,2,0,9,6,4,6,1,8,7,3,0,1
2022-08-02 14:45:00,15,6,8,19,11,8,16,8,15,8,9,0,4,1,4,0,0,9,9,9,5,2,5,0,2,2,4,12,1,2,3,4,19,10,15,7,1,2,6,6,5,4,9,3,10,2,4,14,10,16,10,0,1,5,4,7,3,5,12,2,7,4,7,12,2,0,6,11,14,7,14,2,0,9,5,3,9,1,9,7,1,0,1
2022-08-02 14:50:00,16,7,10,15,14,8,18,9,17,8,10,0,0,0,3,2,0,8,8,9,2,2,5,0,2,0,4,13,1,1,3,4,9,10,15,11,1,2,7,6,5,4,9,4,10,1,4,12,10,16,10,0,1,5,4,8,3,4,12,3,8,4,7,11,2,1,6,11,13,7,14,2,0,9,5,3,10,4,9,7,0,1,1
2022-08-02 14:55:00,16,8,10,15,14,8,18,9,18,8,10,0,0,2,3,2,0,7,8,10,4,2,5,0,2,0,4,12,0,1,3,3,10,10,7,9,1,4,7,6,5,4,9,4,10,0,4,12,10,16,10,0,1,7,4,8,3,3,14,4,9,4,7,10,2,1,6,11,13,7,14,2,1,10,5,2,9,4,9,7,0,1,1
2022-08-02 15:00:00,19,8,11,18,14,8,17,4,18,8,8,0,0,4,3,0,0,6,7,10,2,2,4,0,2,3,3,15,0,1,3,2,10,11,7,10,1,4,8,6,6,4,9,5,10,0,4,12,10,17,10,2,1,7,3,8,3,3,13,5,9,1,7,9,3,1,7,11,13,8,14,3,1,10,5,2,9,4,10,7,0,1,1
2022-08-02 15:05:00,16,7,10,15,15,9,16,4,12,6,7,0,0,3,2,2,2,6,7,9,3,2,4,0,2,3,1,13,0,1,3,3,9,11,6,10,0,4,9,6,7,4,9,6,9,0,4,13,10,17,10,2,1,7,3,8,3,3,13,4,9,2,6,9,3,1,6,11,13,8,14,3,1,10,5,2,10,4,10,7,0,1,1
2022-08-02 15:10:00,16,8,8,9,14,8,13,6,15,8,7,0,0,1,2,1,0,6,7,9,2,2,5,0,1,3,1,13,0,0,3,3,9,11,6,10,0,4,10,6,6,4,9,6,11,0,4,13,10,17,10,2,1,7,3,7,3,3,11,3,9,0,6,9,3,1,6,11,13,8,14,3,1,10,5,0,9,5,10,7,0,1,0
2022-08-02 15:15:00,19,8,8,8,14,7,13,6,17,8,9,0,0,0,1,0,1,5,5,9,2,2,5,0,1,4,2,10,0,0,2,2,9,11,6,10,0,4,11,6,7,5,9,7,11,0,4,16,10,16,10,2,1,7,3,7,4,3,11,4,9,2,9,9,5,1,6,11,13,8,14,3,1,10,5,0,9,5,10,7,0,0,0
2022-08-02 15:25:00,18,5,5,1,14,4,12,4,18,11,8,2,1,1,1,0,0,6,5,11,1,3,6,0,1,6,1,8,1,1,2,2,10,7,6,9,0,5,11,6,6,5,10,4,8,1,4,16,10,15,10,5,1,8,2,7,4,4,8,3,10,2,5,10,4,2,7,11,14,8,14,3,1,10,5,0,7,5,10,7,0,1,0
2022-08-02 15:30:00,20,4,2,2,15,4,11,4,20,11,8,2,0,0,0,0,0,6,3,12,1,3,7,0,0,6,0,8,0,2,2,1,10,7,7,9,0,6,12,6,4,8,11,2,9,0,5,15,13,15,10,5,1,9,1,8,4,4,9,3,10,2,4,8,4,2,7,11,15,8,14,3,1,10,5,0,6,7,10,7,0,1,0
2022-08-02 15:35:00,18,3,3,2,14,6,12,4,20,11,9,3,1,1,1,0,0,7,3,12,2,3,6,0,0,6,0,8,0,3,2,1,10,5,7,9,0,6,13,6,3,7,12,1,10,1,5,14,13,16,10,5,1,7,0,8,4,4,9,3,12,1,4,6,5,2,7,11,15,8,14,3,1,10,5,0,7,7,10,6,0,0,0
2022-08-02 15:40:00,17,4,2,6,12,3,11,2,18,12,10,1,2,0,2,0,0,6,3,13,3,4,7,0,2,8,0,7,0,4,2,1,10,5,8,7,0,5,14,6,3,7,12,2,10,2,6,14,13,16,12,4,0,4,0,7,3,5,7,3,11,3,3,5,4,1,7,12,16,8,6,3,1,10,5,0,6,7,9,6,0,0,0
2022-08-02 15:45:00,19,2,2,17,11,3,9,0,14,11,10,1,2,2,1,0,0,7,5,13,3,4,7,2,2,8,0,4,0,3,2,1,10,6,7,8,0,6,14,6,3,7,12,2,11,2,6,15,13,16,12,4,0,4,1,7,3,5,7,4,11,5,2,4,4,1,7,12,16,8,6,3,2,10,5,0,6,8,9,5,0,0,1
2022-08-02 15:50:00,19,2,1,13,11,2,8,1,16,11,13,1,3,2,3,0,4,5,2,14,3,4,7,2,2,10,1,3,0,6,2,1,12,6,7,8,0,6,14,6,2,7,13,1,11,1,6,16,14,15,12,3,1,4,0,7,4,5,6,4,11,5,2,4,4,1,7,12,16,8,6,3,2,10,6,0,5,7,8,4,0,0,1
2022-08-02 15:55:00,20,4,1,13,12,1,8,0,16,10,13,0,4,0,2,0,2,4,0,14,3,4,7,2,4,12,2,2,0,6,1,1,13,1,7,8,0,7,15,6,3,7,13,0,11,1,7,16,14,15,13,3,0,4,0,7,6,6,7,5,11,4,2,4,4,2,7,12,16,9,6,3,2,10,6,0,4,8,8,4,0,0,1
2022-08-02 16:00:00,18,5,1,14,16,0,8,2,11,10,14,0,6,2,3,0,2,4,0,14,4,4,7,2,5,13,0,1,1,6,2,0,15,0,7,8,1,8,17,6,2,8,14,1,11,2,8,16,14,15,13,3,0,4,0,6,6,6,6,4,11,4,2,4,4,2,8,12,9,10,6,3,2,11,6,1,3,8,9,4,0,0,0
2022-08-02 16:05:00,11,6,1,11,13,1,6,0,14,11,16,0,6,2,1,0,1,4,0,14,4,5,7,3,2,11,1,1,0,6,0,0,15,1,7,8,1,9,15,6,0,7,12,1,12,0,8,18,15,15,14,2,0,4,0,6,6,7,4,5,11,4,2,3,4,3,10,12,9,10,6,3,2,11,6,0,3,8,10,4,0,1,0
2022-08-02 16:10:00,12,7,2,1,13,1,4,0,15,10,19,0,5,2,1,2,0,4,0,14,4,4,9,3,1,9,2,1,0,6,1,0,15,0,5,7,2,9,15,6,0,8,11,0,12,0,8,18,15,15,13,2,0,4,0,6,6,6,4,4,11,4,0,3,4,5,10,12,8,10,6,4,2,11,5,0,2,7,10,4,0,0,0
2022-08-02 16:15:00,11,7,1,0,13,1,1,0,11,11,19,0,5,2,1,14,0,5,3,14,5,2,9,3,1,7,0,1,1,6,1,0,13,0,6,7,2,8,16,6,0,8,11,0,12,0,8,20,16,18,13,1,0,3,0,6,6,7,4,4,11,4,0,4,4,5,10,12,8,10,6,4,2,11,4,0,2,7,10,4,0,0,0
2022-08-02 16:20:00,9,7,0,0,14,4,0,0,9,11,19,0,7,2,2,12,3,5,3,14,5,1,9,3,1,4,0,0,5,7,3,0,13,0,6,7,2,8,16,6,1,8,11,0,12,2,8,19,16,20,12,1,1,4,0,6,6,8,2,4,11,4,0,4,4,4,10,12,9,10,6,4,2,10,4,0,2,6,11,3,0,0,0
2022-08-02 16:25:00,6,8,2,1,14,3,1,0,11,10,19,0,7,2,3,12,4,4,2,14,6,2,7,3,1,4,0,0,2,7,2,0,11,0,5,8,2,8,16,6,2,8,11,0,11,2,7,19,16,20,13,1,1,2,0,7,6,8,0,4,11,3,0,3,3,3,10,12,9,10,6,4,3,12,4,0,3,5,11,3,0,0,0
2022-08-02 16:30:00,14,7,1,0,14,3,0,0,14,10,18,0,5,3,2,12,5,4,1,14,6,2,8,4,1,0,0,2,1,6,2,0,11,0,4,9,3,8,18,6,2,10,11,1,11,5,7,20,16,20,14,2,1,1,1,7,6,10,1,4,12,2,0,3,3,3,10,12,9,10,6,4,4,12,4,0,2,6,11,3,0,0,0
2022-08-02 16:35:00,12,6,3,2,16,4,0,0,16,12,19,0,3,3,1,12,6,2,0,14,6,2,9,4,1,0,1,1,0,7,3,0,12,0,4,9,4,8,18,6,0,9,12,2,11,6,9,19,16,20,14,2,2,1,1,7,5,10,1,2,12,3,0,2,3,3,9,12,9,10,6,4,4,13,5,0,3,5,11,3,0,4,0
2022-08-02 16:40:00,12,4,0,3,15,4,3,0,16,12,19,0,2,2,1,10,6,1,1,14,7,2,6,3,1,1,1,0,1,6,4,1,11,0,4,8,4,8,18,6,0,9,12,3,11,5,9,18,16,20,14,2,2,1,2,7,4,10,0,4,16,3,0,0,3,4,9,12,9,10,6,4,4,13,5,0,4,5,11,3,0,3,0
2022-08-02 16:45:00,10,1,3,5,15,6,2,1,18,13,19,2,0,2,3,13,6,0,1,14,9,1,5,4,1,3,3,0,2,6,4,1,11,0,2,7,4,8,18,6,2,9,12,3,11,5,9,19,16,20,14,1,2,2,2,9,4,10,0,4,17,9,0,0,4,4,9,14,9,10,6,4,4,11,6,0,3,7,11,3,1,3,0
2022-08-02 16:50:00,12,0,2,5,16,5,1,0,17,14,18,2,0,3,3,12,7,0,0,14,9,1,7,4,1,2,3,0,2,6,4,1,11,0,1,7,4,8,18,6,2,8,12,1,11,5,11,19,15,20,14,1,2,2,2,10,4,10,0,4,17,9,0,0,5,4,8,14,9,11,6,4,4,11,5,0,3,6,11,3,0,3,0
2022-08-02 16:55:00,11,0,4,5,17,5,0,1,16,15,17,3,0,3,4,12,7,0,1,13,11,1,7,4,3,4,3,0,2,8,4,1,12,0,1,7,4,8,17,6,5,9,11,1,11,5,12,20,16,20,13,1,2,1,2,10,4,10,1,4,17,12,0,0,6,3,8,14,9,11,5,4,5,11,5,0,3,5,12,3,0,3,0
2022-08-02 17:00:00,11,0,4,4,16,4,1,0,15,15,15,3,0,4,4,12,7,2,3,13,13,1,7,5,3,5,3,0,0,9,4,0,12,0,0,7,5,8,17,6,4,9,11,2,11,5,12,10,17,20,15,0,2,1,3,10,4,11,1,3,17,12,0,0,7,3,8,15,10,11,5,4,5,11,5,0,3,6,13,3,0,3,0
2022-08-02 17:05:00,11,0,6,2,15,4,0,0,15,14,14,2,1,4,4,11,4,2,4,12,14,3,7,5,3,4,4,0,0,10,4,0,12,1,0,7,5,8,16,6,4,8,12,1,11,5,12,10,18,20,15,0,2,2,2,10,5,11,1,2,17,12,0,0,7,3,8,15,10,11,5,4,6,10,5,0,3,6,13,3,0,3,0
2022-08-02 17:10:00,11,0,4,1,14,3,0,2,14,15,14,2,2,2,3,10,2,0,6,11,14,3,7,6,3,4,3,0,0,10,5,0,11,1,1,5,5,8,16,6,5,8,12,0,11,6,13,11,9,20,15,0,2,1,3,10,5,12,1,3,17,13,0,1,7,6,8,15,11,11,5,4,7,10,4,0,3,6,13,3,1,3,0
2022-08-02 17:15:00,8,0,2,2,14,3,0,2,11,15,14,2,1,1,5,10,2,0,11,10,14,2,6,6,3,5,3,0,0,11,5,0,11,2,1,4,6,8,15,6,6,8,12,1,12,7,13,11,10,20,15,0,1,1,3,10,5,12,2,3,17,12,0,1,7,6,9,15,10,11,5,3,7,9,4,0,2,7,13,2,1,4,0
2022-08-02 17:20:00,5,1,0,2,13,3,0,0,10,15,14,2,0,2,5,10,2,0,10,11,15,2,8,6,3,6,3,0,1,11,5,0,10,1,1,4,6,8,14,6,7,8,12,1,12,8,13,12,10,20,15,0,0,1,4,10,5,13,2,2,17,14,0,1,7,6,9,16,10,11,5,3,7,8,4,0,2,7,13,2,1,4,0
2022-08-02 17:25:00,3,2,1,0,11,3,0,0,10,17,15,2,0,2,5,10,3,1,12,13,15,2,8,6,3,6,3,1,1,11,5,0,10,0,1,4,6,8,14,6,7,7,12,0,11,9,13,12,10,20,15,0,0,1,4,10,5,10,2,2,17,14,0,1,7,6,9,5,9,11,5,3,8,8,3,0,2,8,13,2,1,5,0
2022-08-02 17:35:00,1,0,0,10,10,3,0,0,8,18,14,2,0,2,4,13,0,0,11,7,11,1,9,6,4,6,3,1,1,12,6,0,10,1,0,4,4,8,16,6,7,7,12,2,10,9,13,13,11,20,16,3,1,2,4,9,6,10,2,4,17,14,0,1,7,7,9,5,9,10,5,2,8,8,4,0,1,7,13,2,1,5,0
2022-08-02 17:41:00,2,0,1,12,9,3,0,0,7,18,15,2,0,2,4,11,0,0,10,7,11,0,10,7,4,4,2,0,2,12,6,0,10,1,0,4,4,8,16,6,8,8,12,3,9,9,13,13,11,20,17,3,2,2,4,8,5,10,2,6,17,13,0,2,6,7,9,5,8,10,6,2,7,8,3,0,1,6,13,1,1,4,0
2022-08-02 17:45:00,1,2,2,9,9,4,0,0,7,18,15,2,2,2,4,11,0,0,11,7,11,0,7,9,4,5,2,0,2,12,6,0,10,0,0,2,4,8,16,6,6,8,12,3,9,9,13,13,11,20,16,3,2,2,4,8,4,10,1,6,17,13,0,2,6,7,9,5,8,10,7,2,7,8,3,0,1,7,13,1,1,4,0
2022-08-02 17:50:00,2,1,2,8,10,6,2,0,8,18,15,3,3,2,3,11,0,0,13,8,11,0,8,9,5,2,2,0,0,13,6,0,10,0,0,1,3,8,16,6,6,9,12,1,10,10,13,13,11,20,16,3,2,1,3,6,4,10,2,5,17,13,0,2,6,8,9,6,8,10,7,2,7,9,3,0,1,7,13,1,2,4,0
2022-08-02 17:55:00,3,1,1,9,11,1,2,0,11,18,14,3,3,2,4,11,0,0,12,8,11,2,7,9,5,2,2,0,0,12,5,0,10,0,0,1,3,7,16,6,4,9,11,2,8,9,13,11,11,20,16,3,2,0,3,6,4,12,2,6,17,13,0,3,5,8,9,6,8,10,7,2,7,7,3,1,1,9,13,0,2,4,0
2022-08-02 18:00:00,2,0,0,6,11,0,0,2,11,18,14,3,3,2,3,9,1,0,10,8,11,2,7,9,5,2,1,1,1,13,5,0,10,0,2,1,3,7,6,6,3,9,11,2,8,8,13,10,11,20,16,5,2,0,4,6,4,13,2,6,17,13,0,3,6,9,9,6,8,10,7,2,7,7,3,1,1,7,16,0,2,4,0
2022-08-02 18:05:00,1,1,0,4,10,0,0,3,11,18,14,4,6,1,5,8,0,3,6,7,12,3,8,9,5,1,0,1,0,13,5,0,10,2,2,1,3,7,7,6,3,9,11,2,8,8,14,10,11,20,16,5,2,0,4,6,6,13,3,6,17,13,0,3,6,9,9,6,8,10,7,1,7,7,3,1,1,8,16,0,2,4,0
2022-08-02 18:10:00,2,1,1,2,7,0,0,4,13,18,14,3,5,1,6,8,0,1,6,7,10,4,8,9,6,0,1,1,0,13,5,0,10,2,1,1,4,7,7,6,3,9,12,2,7,10,14,10,11,20,16,5,2,0,4,6,7,13,2,7,17,12,0,4,6,9,9,6,8,10,7,1,7,7,3,1,3,8,14,0,2,5,0
2022-08-02 18:15:00,0,0,0,0,5,0,0,4,16,16,15,3,5,0,6,8,0,1,6,5,10,6,8,9,6,0,1,1,0,13,5,0,10,1,2,1,3,7,7,6,3,9,12,1,6,10,14,10,11,20,17,5,2,0,4,6,8,13,2,7,17,13,0,4,7,9,8,7,9,10,7,1,7,6,3,1,4,7,14,0,2,6,0
2022-08-02 18:20:00,0,4,1,0,5,0,0,4,17,16,14,3,8,1,5,8,1,0,7,6,7,4,9,9,6,2,1,0,0,13,5,0,10,0,2,1,3,7,7,6,4,10,12,1,6,10,14,11,11,17,17,5,1,0,5,6,9,14,4,6,18,13,0,4,7,9,8,8,9,10,7,1,7,8,3,1,5,8,14,0,2,6,0
2022-08-02 18:25:00,1,0,3,1,5,2,0,3,15,16,14,4,8,1,5,8,1,0,9,6,9,3,9,9,6,0,0,0,0,13,5,0,10,0,1,1,6,7,7,6,6,9,12,1,6,10,14,11,11,17,17,5,0,0,5,7,9,13,3,8,18,16,0,4,7,9,8,8,9,10,7,1,7,8,3,1,5,8,14,0,2,6,1
